ID_Venta,Fecha,ID_Cliente,ID_Producto,Cantidad,Método_Pago,Estado,Semana,Mes,Dia_Semana,Trimestre,Nombre_producto,Categoría,Precio_Unitario,Stock,Venta_Total
1871,2024-07-16,184,20,1,5,Completa,29,7,Tuesday,3,Lechugas,Frutas y Verduras,4.25,1541,4.25
2158,2024-07-16,148,38,3,4,Pendiente,29,7,Tuesday,3,Atún enlatado,Conservas,6.21,2182,18.63
412,2024-07-17,170,9,1,4,Completa,29,7,Wednesday,3,Pollo,Carnicería,18.56,4051,18.56
671,2024-07-17,286,22,1,1,Pendiente,29,7,Wednesday,3,Cebolla,Frutas y Verduras,4.21,3545,4.21
768,2024-07-17,168,19,5,3,Completa,29,7,Wednesday,3,Tomates,Frutas y Verduras,6.54,4041,32.7
974,2024-07-17,175,23,2,5,Completa,29,7,Wednesday,3,Papas fritas,Congelados,8.23,3731,16.46
1093,2024-07-17,52,36,3,1,Completa,29,7,Wednesday,3,Lentejas,Conservas,3.25,4578,9.75
1335,2024-07-17,33,28,4,4,Completa,29,7,Wednesday,3,Jugos de frutas,Bebidas,9.45,3637,37.8
1664,2024-07-17,17,11,2,4,Pendiente,29,7,Wednesday,3,Salchicha,Carnicería,11.23,1726,22.46
1898,2024-07-17,261,20,4,4,Completa,29,7,Wednesday,3,Lechugas,Frutas y Verduras,4.25,1541,17.0
2061,2024-07-17,318,30,2,4,Completa,29,7,Wednesday,3,Vino tinto,Bebidas,13.54,1363,27.08
2133,2024-07-17,92,13,6,3,Completa,29,7,Wednesday,3,Pan integral,Panadería,12.56,2228,75.36
2139,2024-07-17,234,18,6,4,Completa,29,7,Wednesday,3,Bananas,Frutas y Verduras,7.25,4720,43.5
2321,2024-07-17,34,20,6,4,Completa,29,7,Wednesday,3,Lechugas,Frutas y Verduras,4.25,1541,25.5
489,2024-07-18,152,27,6,5,Completa,29,7,Thursday,3,Agua mineral,Bebidas,6.21,4978,37.26
519,2024-07-18,174,38,3,1,Completa,29,7,Thursday,3,Atún enlatado,Conservas,6.21,2182,18.63
549,2024-07-18,211,4,3,5,Pendiente,29,7,Thursday,3,Queso rallado,Lácteos,19.23,2099,57.69
1216,2024-07-18,123,23,6,3,Completa,29,7,Thursday,3,Papas fritas,Congelados,8.23,3731,49.38
1305,2024-07-18,134,38,1,3,Completa,29,7,Thursday,3,Atún enlatado,Conservas,6.21,2182,6.21
1493,2024-07-18,291,15,4,5,Completa,29,7,Thursday,3,Medialunas,Panadería,3.51,4043,14.04
2412,2024-07-18,5,36,3,1,Completa,29,7,Thursday,3,Lentejas,Conservas,3.25,4578,9.75
2902,2024-07-18,325,32,3,5,Completa,29,7,Thursday,3,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,18.75
148,2024-07-19,50,9,6,2,Completa,29,7,Friday,3,Pollo,Carnicería,18.56,4051,111.35999999999999
241,2024-07-19,158,7,5,3,Pendiente,29,7,Friday,3,Chorizo,Carnicería,11.25,4068,56.25
335,2024-07-19,277,11,2,4,Pendiente,29,7,Friday,3,Salchicha,Carnicería,11.23,1726,22.46
977,2024-07-19,25,12,1,1,Completa,29,7,Friday,3,Pan francés,Panadería,8.12,1619,8.12
1395,2024-07-19,265,3,4,4,Pendiente,29,7,Friday,3,Queso cremoso,Lácteos,17.23,3167,68.92
1546,2024-07-19,283,10,1,3,Completa,29,7,Friday,3,Costilla de cerdo,Carnicería,14.25,2429,14.25
2474,2024-07-19,188,19,3,4,Pendiente,29,7,Friday,3,Tomates,Frutas y Verduras,6.54,4041,19.62
2557,2024-07-19,156,7,1,1,Completa,29,7,Friday,3,Chorizo,Carnicería,11.25,4068,11.25
2652,2024-07-19,247,23,1,1,Completa,29,7,Friday,3,Papas fritas,Congelados,8.23,3731,8.23
2800,2024-07-19,226,8,4,2,Completa,29,7,Friday,3,Milanesa,Carnicería,16.21,3140,64.84
2811,2024-07-19,253,26,6,5,Completa,29,7,Friday,3,Hamburgesas congeladas,Congelados,9.54,1688,57.239999999999995
2830,2024-07-19,11,27,1,5,Completa,29,7,Friday,3,Agua mineral,Bebidas,6.21,4978,6.21
2966,2024-07-19,203,37,4,4,Completa,29,7,Friday,3,Garbanzos,Conservas,3.65,1506,14.6
2977,2024-07-19,288,21,2,2,Completa,29,7,Friday,3,Zanahorias,Frutas y Verduras,3.25,2800,6.5
500,2024-07-20,175,35,3,5,Pendiente,29,7,Saturday,3,Arroz,Conservas,4.25,1437,12.75
514,2024-07-20,298,38,5,5,Completa,29,7,Saturday,3,Atún enlatado,Conservas,6.21,2182,31.05
682,2024-07-20,200,17,2,2,Completa,29,7,Saturday,3,Manzanas,Frutas y Verduras,6.54,3383,13.08
707,2024-07-20,216,8,4,3,Completa,29,7,Saturday,3,Milanesa,Carnicería,16.21,3140,64.84
777,2024-07-20,235,9,1,5,Completa,29,7,Saturday,3,Pollo,Carnicería,18.56,4051,18.56
803,2024-07-20,227,2,4,4,Pendiente,29,7,Saturday,3,Yogur,Lácteos,5.21,3358,20.84
1461,2024-07-20,87,5,4,1,Completa,29,7,Saturday,3,Manteca,Lácteos,5.65,4929,22.6
1547,2024-07-20,122,21,2,2,Completa,29,7,Saturday,3,Zanahorias,Frutas y Verduras,3.25,2800,6.5
2676,2024-07-20,83,25,2,4,Completa,29,7,Saturday,3,Pizza congelada,Congelados,15.45,1640,30.9
367,2024-07-21,163,6,3,4,Completa,29,7,Sunday,3,Asado,Carnicería,28.56,5137,85.67999999999999
666,2024-07-21,20,10,3,3,Completa,29,7,Sunday,3,Costilla de cerdo,Carnicería,14.25,2429,42.75
1017,2024-07-21,200,24,2,3,Completa,29,7,Sunday,3,Empanadas,Congelados,13.54,2908,27.08
1023,2024-07-21,104,4,2,5,Pendiente,29,7,Sunday,3,Queso rallado,Lácteos,19.23,2099,38.46
1885,2024-07-21,219,17,6,4,Completa,29,7,Sunday,3,Manzanas,Frutas y Verduras,6.54,3383,39.24
1887,2024-07-21,19,19,2,5,Completa,29,7,Sunday,3,Tomates,Frutas y Verduras,6.54,4041,13.08
1943,2024-07-21,235,15,2,4,Completa,29,7,Sunday,3,Medialunas,Panadería,3.51,4043,7.02
2111,2024-07-21,289,23,2,3,Completa,29,7,Sunday,3,Papas fritas,Congelados,8.23,3731,16.46
81,2024-07-22,160,10,2,3,Completa,30,7,Monday,3,Costilla de cerdo,Carnicería,14.25,2429,28.5
291,2024-07-22,79,37,6,3,Completa,30,7,Monday,3,Garbanzos,Conservas,3.65,1506,21.9
555,2024-07-22,234,27,5,3,Completa,30,7,Monday,3,Agua mineral,Bebidas,6.21,4978,31.05
1034,2024-07-22,125,26,3,1,Pendiente,30,7,Monday,3,Hamburgesas congeladas,Congelados,9.54,1688,28.619999999999997
1641,2024-07-22,319,29,6,4,Pendiente,30,7,Monday,3,Cerveza,Bebidas,11.54,2455,69.24
1848,2024-07-22,323,2,5,2,Completa,30,7,Monday,3,Yogur,Lácteos,5.21,3358,26.05
1990,2024-07-22,242,16,4,5,Completa,30,7,Monday,3,Tortas,Panadería,15.23,3189,60.92
2440,2024-07-22,21,35,6,4,Completa,30,7,Monday,3,Arroz,Conservas,4.25,1437,25.5
2837,2024-07-22,324,14,1,3,Completa,30,7,Monday,3,Facturas,Panadería,12.36,3125,12.36
280,2024-07-23,279,2,1,3,Completa,30,7,Tuesday,3,Yogur,Lácteos,5.21,3358,5.21
538,2024-07-23,243,37,1,1,Pendiente,30,7,Tuesday,3,Garbanzos,Conservas,3.65,1506,3.65
574,2024-07-23,17,17,5,5,Completa,30,7,Tuesday,3,Manzanas,Frutas y Verduras,6.54,3383,32.7
1145,2024-07-23,90,25,6,2,Completa,30,7,Tuesday,3,Pizza congelada,Congelados,15.45,1640,92.69999999999999
1261,2024-07-23,318,30,4,1,Completa,30,7,Tuesday,3,Vino tinto,Bebidas,13.54,1363,54.16
1500,2024-07-23,141,23,5,4,Pendiente,30,7,Tuesday,3,Papas fritas,Congelados,8.23,3731,41.150000000000006
1912,2024-07-23,23,21,1,4,Completa,30,7,Tuesday,3,Zanahorias,Frutas y Verduras,3.25,2800,3.25
2170,2024-07-23,130,2,1,4,Pendiente,30,7,Tuesday,3,Yogur,Lácteos,5.21,3358,5.21
2736,2024-07-23,133,35,4,3,Completa,30,7,Tuesday,3,Arroz,Conservas,4.25,1437,17.0
2749,2024-07-23,248,18,2,1,Completa,30,7,Tuesday,3,Bananas,Frutas y Verduras,7.25,4720,14.5
2927,2024-07-23,270,13,6,4,Completa,30,7,Tuesday,3,Pan integral,Panadería,12.56,2228,75.36
92,2024-07-24,190,22,2,5,Completa,30,7,Wednesday,3,Cebolla,Frutas y Verduras,4.21,3545,8.42
953,2024-07-24,134,33,3,3,Completa,30,7,Wednesday,3,Papas chips,Galletitas y Snacks,8.54,2837,25.619999999999997
1314,2024-07-24,290,6,3,2,Completa,30,7,Wednesday,3,Asado,Carnicería,28.56,5137,85.67999999999999
1994,2024-07-24,323,31,6,5,Completa,30,7,Wednesday,3,Galletitas de agua,Galletitas y Snacks,5.24,2771,31.44
2215,2024-07-24,35,28,1,1,Pendiente,30,7,Wednesday,3,Jugos de frutas,Bebidas,9.45,3637,9.45
2277,2024-07-24,144,36,3,2,Completa,30,7,Wednesday,3,Lentejas,Conservas,3.25,4578,9.75
2528,2024-07-24,164,13,1,1,Completa,30,7,Wednesday,3,Pan integral,Panadería,12.56,2228,12.56
2695,2024-07-24,58,31,1,5,Completa,30,7,Wednesday,3,Galletitas de agua,Galletitas y Snacks,5.24,2771,5.24
2725,2024-07-24,256,6,3,1,Completa,30,7,Wednesday,3,Asado,Carnicería,28.56,5137,85.67999999999999
104,2024-07-25,171,21,2,5,Completa,30,7,Thursday,3,Zanahorias,Frutas y Verduras,3.25,2800,6.5
939,2024-07-25,150,14,2,5,Completa,30,7,Thursday,3,Facturas,Panadería,12.36,3125,24.72
1255,2024-07-25,25,35,6,4,Pendiente,30,7,Thursday,3,Arroz,Conservas,4.25,1437,25.5
1353,2024-07-25,317,34,3,1,Completa,30,7,Thursday,3,Maníes,Galletitas y Snacks,5.45,4769,16.35
1408,2024-07-25,124,12,1,5,Completa,30,7,Thursday,3,Pan francés,Panadería,8.12,1619,8.12
1580,2024-07-25,209,9,6,3,Completa,30,7,Thursday,3,Pollo,Carnicería,18.56,4051,111.35999999999999
1744,2024-07-25,314,34,3,5,Completa,30,7,Thursday,3,Maníes,Galletitas y Snacks,5.45,4769,16.35
2471,2024-07-25,32,35,2,3,Completa,30,7,Thursday,3,Arroz,Conservas,4.25,1437,8.5
2525,2024-07-25,231,38,4,5,Completa,30,7,Thursday,3,Atún enlatado,Conservas,6.21,2182,24.84
19,2024-07-26,47,31,6,1,Pendiente,30,7,Friday,3,Galletitas de agua,Galletitas y Snacks,5.24,2771,31.44
323,2024-07-26,295,22,3,2,Completa,30,7,Friday,3,Cebolla,Frutas y Verduras,4.21,3545,12.629999999999999
392,2024-07-26,150,15,5,5,Completa,30,7,Friday,3,Medialunas,Panadería,3.51,4043,17.549999999999997
410,2024-07-26,165,34,5,2,Pendiente,30,7,Friday,3,Maníes,Galletitas y Snacks,5.45,4769,27.25
515,2024-07-26,35,13,3,4,Completa,30,7,Friday,3,Pan integral,Panadería,12.56,2228,37.68
689,2024-07-26,187,33,3,1,Completa,30,7,Friday,3,Papas chips,Galletitas y Snacks,8.54,2837,25.619999999999997
770,2024-07-26,123,9,1,1,Completa,30,7,Friday,3,Pollo,Carnicería,18.56,4051,18.56
1004,2024-07-26,71,29,5,5,Completa,30,7,Friday,3,Cerveza,Bebidas,11.54,2455,57.699999999999996
1070,2024-07-26,174,12,6,4,Completa,30,7,Friday,3,Pan francés,Panadería,8.12,1619,48.72
1233,2024-07-26,199,16,4,3,Cancelada,30,7,Friday,3,Tortas,Panadería,15.23,3189,60.92
1678,2024-07-26,170,32,6,4,Pendiente,30,7,Friday,3,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,37.5
2760,2024-07-26,159,16,5,4,Completa,30,7,Friday,3,Tortas,Panadería,15.23,3189,76.15
2779,2024-07-26,237,26,3,5,Completa,30,7,Friday,3,Hamburgesas congeladas,Congelados,9.54,1688,28.619999999999997
2836,2024-07-26,139,13,5,1,Completa,30,7,Friday,3,Pan integral,Panadería,12.56,2228,62.800000000000004
2986,2024-07-26,228,11,4,4,Completa,30,7,Friday,3,Salchicha,Carnicería,11.23,1726,44.92
344,2024-07-27,151,19,2,3,Pendiente,30,7,Saturday,3,Tomates,Frutas y Verduras,6.54,4041,13.08
475,2024-07-27,314,36,5,1,Completa,30,7,Saturday,3,Lentejas,Conservas,3.25,4578,16.25
771,2024-07-27,78,32,4,2,Completa,30,7,Saturday,3,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,25.0
1516,2024-07-27,22,14,2,4,Completa,30,7,Saturday,3,Facturas,Panadería,12.36,3125,24.72
1858,2024-07-27,301,26,2,4,Pendiente,30,7,Saturday,3,Hamburgesas congeladas,Congelados,9.54,1688,19.08
2237,2024-07-27,233,38,5,4,Completa,30,7,Saturday,3,Atún enlatado,Conservas,6.21,2182,31.05
2282,2024-07-27,192,6,6,4,Completa,30,7,Saturday,3,Asado,Carnicería,28.56,5137,171.35999999999999
2293,2024-07-27,300,6,3,4,Completa,30,7,Saturday,3,Asado,Carnicería,28.56,5137,85.67999999999999
411,2024-07-28,142,23,5,4,Completa,30,7,Sunday,3,Papas fritas,Congelados,8.23,3731,41.150000000000006
838,2024-07-28,304,38,3,1,Completa,30,7,Sunday,3,Atún enlatado,Conservas,6.21,2182,18.63
2389,2024-07-28,64,29,1,1,Completa,30,7,Sunday,3,Cerveza,Bebidas,11.54,2455,11.54
178,2024-07-29,159,21,1,3,Pendiente,31,7,Monday,3,Zanahorias,Frutas y Verduras,3.25,2800,3.25
257,2024-07-29,249,28,5,4,Pendiente,31,7,Monday,3,Jugos de frutas,Bebidas,9.45,3637,47.25
531,2024-07-29,24,27,2,4,Completa,31,7,Monday,3,Agua mineral,Bebidas,6.21,4978,12.42
701,2024-07-29,77,21,2,3,Pendiente,31,7,Monday,3,Zanahorias,Frutas y Verduras,3.25,2800,6.5
1515,2024-07-29,22,3,3,1,Completa,31,7,Monday,3,Queso cremoso,Lácteos,17.23,3167,51.69
1850,2024-07-29,301,15,4,4,Completa,31,7,Monday,3,Medialunas,Panadería,3.51,4043,14.04
2994,2024-07-29,162,17,3,3,Completa,31,7,Monday,3,Manzanas,Frutas y Verduras,6.54,3383,19.62
121,2024-07-30,114,38,4,5,Completa,31,7,Tuesday,3,Atún enlatado,Conservas,6.21,2182,24.84
202,2024-07-30,170,6,5,4,Completa,31,7,Tuesday,3,Asado,Carnicería,28.56,5137,142.79999999999998
308,2024-07-30,153,29,2,4,Completa,31,7,Tuesday,3,Cerveza,Bebidas,11.54,2455,23.08
381,2024-07-30,140,29,4,2,Completa,31,7,Tuesday,3,Cerveza,Bebidas,11.54,2455,46.16
906,2024-07-30,179,13,1,5,Completa,31,7,Tuesday,3,Pan integral,Panadería,12.56,2228,12.56
930,2024-07-30,91,7,6,4,Completa,31,7,Tuesday,3,Chorizo,Carnicería,11.25,4068,67.5
1106,2024-07-30,153,2,1,4,Pendiente,31,7,Tuesday,3,Yogur,Lácteos,5.21,3358,5.21
1196,2024-07-30,239,32,2,1,Completa,31,7,Tuesday,3,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,12.5
1520,2024-07-30,209,1,4,5,Completa,31,7,Tuesday,3,Leche,Lácteos,12.24,3327,48.96
1617,2024-07-30,162,32,1,4,Completa,31,7,Tuesday,3,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,6.25
1672,2024-07-30,188,8,5,5,Completa,31,7,Tuesday,3,Milanesa,Carnicería,16.21,3140,81.05000000000001
1938,2024-07-30,125,16,3,4,Completa,31,7,Tuesday,3,Tortas,Panadería,15.23,3189,45.69
2423,2024-07-30,157,1,5,3,Completa,31,7,Tuesday,3,Leche,Lácteos,12.24,3327,61.2
2656,2024-07-30,207,14,4,5,Completa,31,7,Tuesday,3,Facturas,Panadería,12.36,3125,49.44
2846,2024-07-30,200,15,4,5,Completa,31,7,Tuesday,3,Medialunas,Panadería,3.51,4043,14.04
2849,2024-07-30,153,26,2,4,Completa,31,7,Tuesday,3,Hamburgesas congeladas,Congelados,9.54,1688,19.08
146,2024-07-31,148,8,2,4,Completa,31,7,Wednesday,3,Milanesa,Carnicería,16.21,3140,32.42
220,2024-07-31,156,5,6,5,Pendiente,31,7,Wednesday,3,Manteca,Lácteos,5.65,4929,33.900000000000006
1279,2024-07-31,302,33,4,1,Completa,31,7,Wednesday,3,Papas chips,Galletitas y Snacks,8.54,2837,34.16
1297,2024-07-31,32,24,2,1,Completa,31,7,Wednesday,3,Empanadas,Congelados,13.54,2908,27.08
1316,2024-07-31,251,2,3,4,Pendiente,31,7,Wednesday,3,Yogur,Lácteos,5.21,3358,15.629999999999999
1352,2024-07-31,205,7,6,4,Pendiente,31,7,Wednesday,3,Chorizo,Carnicería,11.25,4068,67.5
47,2024-08-01,86,31,4,2,Completa,31,8,Thursday,3,Galletitas de agua,Galletitas y Snacks,5.24,2771,20.96
631,2024-08-01,120,20,1,1,Completa,31,8,Thursday,3,Lechugas,Frutas y Verduras,4.25,1541,4.25
929,2024-08-01,164,31,5,3,Pendiente,31,8,Thursday,3,Galletitas de agua,Galletitas y Snacks,5.24,2771,26.200000000000003
1090,2024-08-01,43,3,3,4,Pendiente,31,8,Thursday,3,Queso cremoso,Lácteos,17.23,3167,51.69
1973,2024-08-01,80,20,3,3,Completa,31,8,Thursday,3,Lechugas,Frutas y Verduras,4.25,1541,12.75
2118,2024-08-01,199,7,2,5,Completa,31,8,Thursday,3,Chorizo,Carnicería,11.25,4068,22.5
2210,2024-08-01,140,5,2,3,Completa,31,8,Thursday,3,Manteca,Lácteos,5.65,4929,11.3
2285,2024-08-01,78,4,3,4,Pendiente,31,8,Thursday,3,Queso rallado,Lácteos,19.23,2099,57.69
2408,2024-08-01,89,15,1,5,Completa,31,8,Thursday,3,Medialunas,Panadería,3.51,4043,3.51
2502,2024-08-01,326,31,5,1,Completa,31,8,Thursday,3,Galletitas de agua,Galletitas y Snacks,5.24,2771,26.200000000000003
57,2024-08-02,305,13,1,5,Completa,31,8,Friday,3,Pan integral,Panadería,12.56,2228,12.56
313,2024-08-02,250,30,1,5,Completa,31,8,Friday,3,Vino tinto,Bebidas,13.54,1363,13.54
333,2024-08-02,26,35,1,1,Completa,31,8,Friday,3,Arroz,Conservas,4.25,1437,4.25
336,2024-08-02,80,20,6,5,Completa,31,8,Friday,3,Lechugas,Frutas y Verduras,4.25,1541,25.5
356,2024-08-02,278,2,6,4,Completa,31,8,Friday,3,Yogur,Lácteos,5.21,3358,31.259999999999998
550,2024-08-02,221,4,5,1,Completa,31,8,Friday,3,Queso rallado,Lácteos,19.23,2099,96.15
1377,2024-08-02,85,31,6,1,Pendiente,31,8,Friday,3,Galletitas de agua,Galletitas y Snacks,5.24,2771,31.44
1407,2024-08-02,242,6,4,4,Completa,31,8,Friday,3,Asado,Carnicería,28.56,5137,114.24
1496,2024-08-02,213,9,5,5,Pendiente,31,8,Friday,3,Pollo,Carnicería,18.56,4051,92.8
1522,2024-08-02,167,6,6,2,Completa,31,8,Friday,3,Asado,Carnicería,28.56,5137,171.35999999999999
1955,2024-08-02,78,30,6,4,Completa,31,8,Friday,3,Vino tinto,Bebidas,13.54,1363,81.24
2361,2024-08-02,164,21,5,5,Pendiente,31,8,Friday,3,Zanahorias,Frutas y Verduras,3.25,2800,16.25
305,2024-08-03,78,11,6,4,Completa,31,8,Saturday,3,Salchicha,Carnicería,11.23,1726,67.38
1895,2024-08-03,125,13,4,5,Completa,31,8,Saturday,3,Pan integral,Panadería,12.56,2228,50.24
1937,2024-08-03,326,25,1,1,Completa,31,8,Saturday,3,Pizza congelada,Congelados,15.45,1640,15.45
2046,2024-08-03,13,22,1,5,Completa,31,8,Saturday,3,Cebolla,Frutas y Verduras,4.21,3545,4.21
2152,2024-08-03,153,25,2,2,Pendiente,31,8,Saturday,3,Pizza congelada,Congelados,15.45,1640,30.9
2265,2024-08-03,37,26,5,4,Completa,31,8,Saturday,3,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
211,2024-08-04,264,32,2,5,Completa,31,8,Sunday,3,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,12.5
282,2024-08-04,189,3,2,5,Completa,31,8,Sunday,3,Queso cremoso,Lácteos,17.23,3167,34.46
1557,2024-08-04,165,37,5,1,Completa,31,8,Sunday,3,Garbanzos,Conservas,3.65,1506,18.25
1786,2024-08-04,209,33,4,4,Completa,31,8,Sunday,3,Papas chips,Galletitas y Snacks,8.54,2837,34.16
2234,2024-08-04,278,27,2,4,Completa,31,8,Sunday,3,Agua mineral,Bebidas,6.21,4978,12.42
153,2024-08-05,268,3,4,1,Completa,32,8,Monday,3,Queso cremoso,Lácteos,17.23,3167,68.92
193,2024-08-05,20,1,2,1,Completa,32,8,Monday,3,Leche,Lácteos,12.24,3327,24.48
486,2024-08-05,151,35,3,5,Completa,32,8,Monday,3,Arroz,Conservas,4.25,1437,12.75
487,2024-08-05,93,36,2,5,Completa,32,8,Monday,3,Lentejas,Conservas,3.25,4578,6.5
584,2024-08-05,99,11,4,5,Completa,32,8,Monday,3,Salchicha,Carnicería,11.23,1726,44.92
591,2024-08-05,111,37,5,2,Pendiente,32,8,Monday,3,Garbanzos,Conservas,3.65,1506,18.25
854,2024-08-05,82,29,6,3,Completa,32,8,Monday,3,Cerveza,Bebidas,11.54,2455,69.24
880,2024-08-05,114,2,2,5,Completa,32,8,Monday,3,Yogur,Lácteos,5.21,3358,10.42
1009,2024-08-05,306,29,2,5,Completa,32,8,Monday,3,Cerveza,Bebidas,11.54,2455,23.08
1432,2024-08-05,309,36,3,4,Completa,32,8,Monday,3,Lentejas,Conservas,3.25,4578,9.75
1482,2024-08-05,126,18,4,1,Completa,32,8,Monday,3,Bananas,Frutas y Verduras,7.25,4720,29.0
1604,2024-08-05,1,15,1,5,Completa,32,8,Monday,3,Medialunas,Panadería,3.51,4043,3.51
2187,2024-08-05,69,29,1,1,Completa,32,8,Monday,3,Cerveza,Bebidas,11.54,2455,11.54
2357,2024-08-05,125,32,5,5,Completa,32,8,Monday,3,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,31.25
2618,2024-08-05,145,1,3,3,Completa,32,8,Monday,3,Leche,Lácteos,12.24,3327,36.72
2627,2024-08-05,241,36,4,2,Completa,32,8,Monday,3,Lentejas,Conservas,3.25,4578,13.0
2773,2024-08-05,248,31,4,3,Completa,32,8,Monday,3,Galletitas de agua,Galletitas y Snacks,5.24,2771,20.96
94,2024-08-06,174,31,1,1,Completa,32,8,Tuesday,3,Galletitas de agua,Galletitas y Snacks,5.24,2771,5.24
175,2024-08-06,203,3,2,5,Pendiente,32,8,Tuesday,3,Queso cremoso,Lácteos,17.23,3167,34.46
764,2024-08-06,43,9,2,5,Completa,32,8,Tuesday,3,Pollo,Carnicería,18.56,4051,37.12
1229,2024-08-06,107,22,1,4,Cancelada,32,8,Tuesday,3,Cebolla,Frutas y Verduras,4.21,3545,4.21
1544,2024-08-06,60,26,6,3,Completa,32,8,Tuesday,3,Hamburgesas congeladas,Congelados,9.54,1688,57.239999999999995
1767,2024-08-06,215,36,5,3,Completa,32,8,Tuesday,3,Lentejas,Conservas,3.25,4578,16.25
2848,2024-08-06,157,9,4,3,Completa,32,8,Tuesday,3,Pollo,Carnicería,18.56,4051,74.24
2852,2024-08-06,50,26,4,3,Completa,32,8,Tuesday,3,Hamburgesas congeladas,Congelados,9.54,1688,38.16
62,2024-08-07,205,15,2,5,Completa,32,8,Wednesday,3,Medialunas,Panadería,3.51,4043,7.02
114,2024-08-07,46,23,6,1,Completa,32,8,Wednesday,3,Papas fritas,Congelados,8.23,3731,49.38
126,2024-08-07,24,26,5,3,Completa,32,8,Wednesday,3,Hamburgesas congeladas,Congelados,9.54,1688,47.699999999999996
839,2024-08-07,35,12,6,5,Completa,32,8,Wednesday,3,Pan francés,Panadería,8.12,1619,48.72
1038,2024-08-07,119,34,5,3,Completa,32,8,Wednesday,3,Maníes,Galletitas y Snacks,5.45,4769,27.25
1058,2024-08-07,67,15,5,1,Completa,32,8,Wednesday,3,Medialunas,Panadería,3.51,4043,17.549999999999997
1426,2024-08-07,326,15,6,3,Completa,32,8,Wednesday,3,Medialunas,Panadería,3.51,4043,21.06
1527,2024-08-07,203,29,5,3,Completa,32,8,Wednesday,3,Cerveza,Bebidas,11.54,2455,57.699999999999996
2212,2024-08-07,99,23,3,1,Completa,32,8,Wednesday,3,Papas fritas,Congelados,8.23,3731,24.69
2284,2024-08-07,58,15,4,5,Pendiente,32,8,Wednesday,3,Medialunas,Panadería,3.51,4043,14.04
2784,2024-08-07,44,35,3,5,Completa,32,8,Wednesday,3,Arroz,Conservas,4.25,1437,12.75
398,2024-08-08,123,23,1,1,Pendiente,32,8,Thursday,3,Papas fritas,Congelados,8.23,3731,8.23
494,2024-08-08,143,8,6,4,Completa,32,8,Thursday,3,Milanesa,Carnicería,16.21,3140,97.26
1080,2024-08-08,202,27,6,4,Completa,32,8,Thursday,3,Agua mineral,Bebidas,6.21,4978,37.26
1827,2024-08-08,13,28,2,3,Pendiente,32,8,Thursday,3,Jugos de frutas,Bebidas,9.45,3637,18.9
2049,2024-08-08,76,9,1,3,Completa,32,8,Thursday,3,Pollo,Carnicería,18.56,4051,18.56
2802,2024-08-08,326,16,4,3,Completa,32,8,Thursday,3,Tortas,Panadería,15.23,3189,60.92
418,2024-08-09,252,32,4,1,Completa,32,8,Friday,3,Galletitas de chocolate,Galletitas y Snacks,6.25,5057,25.0
1101,2024-08-09,127,6,6,1,Completa,32,8,Friday,3,Asado,Carnicería,28.56,5137,171.35999999999999
1166,2024-08-09,151,9,5,4,Completa,32,8,Friday,3,Pollo,Carnicería,18.56,4051,92.8
2791,2024-08-09,124,33,2,3,Completa,32,8,Friday,3,Papas chips,Galletitas y Snacks,8.54,2837,17.08
502,2024-08-10,231,23,1,4,Completa,32,8,Saturday,3,Papas fritas,Congelados,8.23,3731,8.23
594,2024-08-10,261,5,4,3,Completa,32,8,Saturday,3,Manteca,Lácteos,5.65,4929,22.6
703,2024-08-10,126,24,5,4,Completa,32,8,Saturday,3,Empanadas,Congelados,13.54,2908,67.69999999999999
1865,2024-08-10,247,9,3,1,Completa,32,8,Saturday,3,Pollo,Carnicería,18.56,4051,55.67999999999999
2324,2024-08-10,235,30,1,4,Completa,32,8,Saturday,3,Vino tinto,Bebidas,13.54,1363,13.54
2748,2024-08-10,169,27,2,1,Completa,32,8,Saturday,3,Agua mineral,Bebidas,6.21,4978,12.42
427,2024-08-11,132,34,5,3,Completa,32,8,Sunday,3,Maníes,Galletitas y Snacks,5.45,4769,27.25
852,2024-08-11,139,26,3,5,Completa,32,8,Sunday,3,Hamburgesas congeladas,Congelados,9.54,1688,28.619999999999997
1008,2024-08-11,204,11,5,5,Completa,32,8,Sunday,3,Salchicha,Carnicería,11.23,1726,56.150000000000006
1059,2024-08-11,24,29,3,1,Completa,32,8,Sunday,3,Cerveza,Bebidas,11.54,2455,34.62
1855,2024-08-11,237,8,6,1,Completa,32,8,Sunday,3,Milanesa,Carnicería,16.21,3140,97.26
1873,2024-08-11,234,9,2,5,Completa,32,8,Sunday,3,Pollo,Carnicería,18.56,4051,37.12
1991,2024-08-11,21,35,2,1,Completa,32,8,Sunday,3,Arroz,Conservas,4.25,1437,8.5
1995,2024-08-11,159,9,2,5,Completa,32,8,Sunday,3,Pollo,Carnicería,18.56,4051,37.12
2172,2024-08-11,238,12,3,3,Completa,32,8,Sunday,3,Pan francés,Panadería,8.12,1619,24.36
